tipnames,isolate_id,virus_subtype,isolate_name,collection_date,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,collection_original,profile_lab,cluster_profile,cluster_label,clade,collection_tipdate,cluster_class
H5N1|2344b|EPI_ISL_10993105|anseriformes|netherlands|1_1_2_1_1_1_1_1|2021-11-29,EPI_ISL_10993105,H5N1,a/mallard/netherlands/6/2021,29/11/2021,2021-11,2021,aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.25730481,5.562513112,noord-holland,nl.nh,52.58115447,4.872727778,"Europe / Netherlands / Zwaagdijk, Eendenkooi Zwaagdijk / NA / NA",H5N1/2021/R2_Europe,1_1_2_1_1_1_1_1,H5N1/2021/R1_Europe,2344b,29/11/2021,dominant
H5N1|2344b|EPI_ISL_10993134|anseriformes|netherlands|1_1_2_1_1_1_1_1|2021-11-29,EPI_ISL_10993134,H5N1,a/mallard/netherlands/7/2021,29/11/2021,2021-11,2021,aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.25730481,5.562513112,noord-holland,nl.nh,52.58115447,4.872727778,"Europe / Netherlands / Zwaagdijk, Eendenkooi Zwaagdijk / NA / NA",H5N1/2021/R2_Europe,1_1_2_1_1_1_1_1,H5N1/2021/R1_Europe,2344b,29/11/2021,dominant
H5N1|2344b|EPI_ISL_10993166|anseriformes|netherlands|1_1_2_1_1_1_1_1|2021-11-29,EPI_ISL_10993166,H5N1,a/mallard/netherlands/8/2021,29/11/2021,2021-11,2021,aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.25730481,5.562513112,noord-holland,nl.nh,52.58115447,4.872727778,"Europe / Netherlands / Zwaagdijk, Eendenkooi Zwaagdijk / NA / NA",H5N1/2021/R2_Europe,1_1_2_1_1_1_1_1,H5N1/2021/R1_Europe,2344b,29/11/2021,dominant
H5N1|2344b|EPI_ISL_10993196|charadriiformes|netherlands|2_1_1_1_1_1_1_1|2022-01-29,EPI_ISL_10993196,H5N1,a/sanderling/netherlands/1/2022,29/01/2022,2022-01,2022,aves,charadriiformes,scolopacidae,calidris alba,sanderling,TRUE,wild,charadriiformes-wild,western europe,netherlands,nld,52.25730481,5.562513112,groningen,nl.gr,53.2180814,6.744516867,Europe / Netherlands / Lauwersmeer / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,29/01/2022,dominant
H5N1|2344b|EPI_ISL_11007527|galliformes|moldova|14_6_1_1_1_1_1_5|2022-01-03,EPI_ISL_11007527,H5N1,a/laying_hen/moldova/68-1_22vir638-1/2022,03/01/2022,2022-01,2022,aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,moldova,mda,47.19637608,28.47732707,NA,NA,NA,NA,Europe / Moldova / NA / NA / NA,H5N1/2021/R7_Europe,14_6_1_1_1_1_1_5,H5N1/2021/R7_Europe,2344b,03/01/2022,major
H5N1|2344b|EPI_ISL_11007528|galliformes|slovenia|2_1_1_1_1_1_1_1|2021-12-26,EPI_ISL_11007528,H5N1,a/rooster/slovenia/22vir777-1/2021,26/12/2021,2021-12,2021,aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern europe,slovenia,svn,46.12413739,14.81367867,NA,NA,NA,NA,Europe / Slovenia / NA / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,26/12/2021,dominant
H5N1|2344b|EPI_ISL_11007529|anseriformes|slovenia|2_1_1_1_1_1_1_1|2021-12-26,EPI_ISL_11007529,H5N1,a/swan/slovenia/22vir777-2/2021,26/12/2021,2021-12,2021,aves,anseriformes,anatidae,cygnus sp.,swan sp.,TRUE,wild,anseriformes-wild,southern europe,slovenia,svn,46.12413739,14.81367867,NA,NA,NA,NA,Europe / Slovenia / NA / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,26/12/2021,dominant
H5N1|2344b|EPI_ISL_11007530|anseriformes|slovenia|2_1_1_1_1_1_1_1|2021-12-27,EPI_ISL_11007530,H5N1,a/swan/slovenia/22vir777-3/2021,27/12/2021,2021-12,2021,aves,anseriformes,anatidae,cygnus sp.,swan sp.,TRUE,wild,anseriformes-wild,southern europe,slovenia,svn,46.12413739,14.81367867,NA,NA,NA,NA,Europe / Slovenia / NA / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,27/12/2021,dominant
H5N1|2344b|EPI_ISL_11007531|anseriformes|slovenia|2_1_1_1_1_1_1_1|2021-12-29,EPI_ISL_11007531,H5N1,a/swan/slovenia/22vir777-4/2021,29/12/2021,2021-12,2021,aves,anseriformes,anatidae,cygnus sp.,swan sp.,TRUE,wild,anseriformes-wild,southern europe,slovenia,svn,46.12413739,14.81367867,NA,NA,NA,NA,Europe / Slovenia / NA / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,29/12/2021,dominant
H5N1|2344b|EPI_ISL_11007532|anseriformes|slovenia|2_1_1_1_1_1_1_1|2021-12-30,EPI_ISL_11007532,H5N1,a/swan/slovenia/22vir777-5/2021,30/12/2021,2021-12,2021,aves,anseriformes,anatidae,cygnus sp.,swan sp.,TRUE,wild,anseriformes-wild,southern europe,slovenia,svn,46.12413739,14.81367867,NA,NA,NA,NA,Europe / Slovenia / NA / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,30/12/2021,dominant
H5N1|2344b|EPI_ISL_11007533|anseriformes|slovenia|2_1_1_1_1_1_1_1|2021-12-30,EPI_ISL_11007533,H5N1,a/swan/slovenia/22vir777-6/2021,30/12/2021,2021-12,2021,aves,anseriformes,anatidae,cygnus sp.,swan sp.,TRUE,wild,anseriformes-wild,southern europe,slovenia,svn,46.12413739,14.81367867,NA,NA,NA,NA,Europe / Slovenia / NA / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,30/12/2021,dominant
H5N1|2344b|EPI_ISL_11007534|charadriiformes|slovenia|2_1_1_1_1_1_1_1|2021-12-30,EPI_ISL_11007534,H5N1,a/seagull/slovenia/22vir777-7/2021,30/12/2021,2021-12,2021,aves,charadriiformes,laridae,larinae sp.,gull sp.,TRUE,wild,charadriiformes-wild,southern europe,slovenia,svn,46.12413739,14.81367867,NA,NA,NA,NA,Europe / Slovenia / NA / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,30/12/2021,dominant
H5N1|2344b|EPI_ISL_11007535|anseriformes|slovenia|2_1_1_1_1_1_1_1|2022-01-03,EPI_ISL_11007535,H5N1,a/swan/slovenia/13_22vir777-8/2022,03/01/2022,2022-01,2022,aves,anseriformes,anatidae,cygnus sp.,swan sp.,TRUE,wild,anseriformes-wild,southern europe,slovenia,svn,46.12413739,14.81367867,NA,NA,NA,NA,Europe / Slovenia / NA / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,03/01/2022,dominant
H5N1|2344b|EPI_ISL_11007536|carnivora|slovenia|NA|2022-01-05,EPI_ISL_11007536,H5N1,A/ferret/Slovenia/308MZ_22VIR777-9/2022,05/01/2022,2022-01,2022,mammalia,carnivora,mustelidae,mustela furo,domestic ferret,FALSE,wild,mammal,southern europe,slovenia,svn,46.12413739,14.81367867,NA,NA,NA,NA,NA,NA,NA,NA,2344b,05/01/2022,NA
H5N1|2344b|EPI_ISL_11007537|galliformes|bulgaria|14_6_1_1_1_1_1_5|2021-12-29,EPI_ISL_11007537,H5N1,a/hen/bulgaria/854-1_22vir778-10/2021,29/12/2021,2021-12,2021,aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,bulgaria,bgr,42.75841722,25.21791497,NA,NA,NA,NA,Europe / Bulgaria / NA / NA / NA,H5N1/2021/R7_Europe,14_6_1_1_1_1_1_5,H5N1/2021/R7_Europe,2344b,29/12/2021,major
H5N1|2344b|EPI_ISL_11007538|galliformes|bulgaria|14_6_1_1_1_1_1_5|2021-11-15,EPI_ISL_11007538,H5N1,a/hen/bulgaria/722-1_22vir778-1/2021,15/11/2021,2021-11,2021,aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,bulgaria,bgr,42.75841722,25.21791497,NA,NA,NA,NA,Europe / Bulgaria / NA / NA / NA,H5N1/2021/R7_Europe,14_6_1_1_1_1_1_5,H5N1/2021/R7_Europe,2344b,15/11/2021,major
H5N1|2344b|EPI_ISL_11007539|galliformes|bulgaria|14_6_1_1_1_1_1_5|2021-11-30,EPI_ISL_11007539,H5N1,a/turkey/bulgaria/755-1_22vir778-4/2021,30/11/2021,2021-11,2021,aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,bulgaria,bgr,42.75841722,25.21791497,NA,NA,NA,NA,Europe / Bulgaria / NA / NA / NA,H5N1/2021/R7_Europe,14_6_1_1_1_1_1_5,H5N1/2021/R7_Europe,2344b,30/11/2021,major
H5N1|2344b|EPI_ISL_11007540|anseriformes|bulgaria|14_6_1_1_1_1_1_5|2021-12-01,EPI_ISL_11007540,H5N1,a/duck/bulgaria/756-4_22vir778-6/2021,01/12/2021,2021-12,2021,aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern europe,bulgaria,bgr,42.75841722,25.21791497,NA,NA,NA,NA,Europe / Bulgaria / NA / NA / NA,H5N1/2021/R7_Europe,14_6_1_1_1_1_1_5,H5N1/2021/R7_Europe,2344b,01/12/2021,major
H5N1|2344b|EPI_ISL_11007541|galliformes|bulgaria|14_6_1_1_1_1_1_5|2021-12-02,EPI_ISL_11007541,H5N1,a/hen/bulgaria/757-6_22vir778-7/2021,02/12/2021,2021-12,2021,aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,bulgaria,bgr,42.75841722,25.21791497,NA,NA,NA,NA,Europe / Bulgaria / NA / NA / NA,H5N1/2021/R7_Europe,14_6_1_1_1_1_1_5,H5N1/2021/R7_Europe,2344b,02/12/2021,major
H5N1|2344b|EPI_ISL_11007542|galliformes|niger|2_1_1_1_1_1_1_1|2022-01-01,EPI_ISL_11007542,H5N1,a/chicken/niger/22vir1409-13/2022,01/01/2022,2022-01,2022,aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,western africa,niger,ner,17.41696181,9.347520386,NA,NA,NA,NA,Africa / Niger / NA / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,01/01/2022,dominant
H5N1|2344b|EPI_ISL_11007543|galliformes|niger|2_1_1_1_1_1_1_1|2022-01-01,EPI_ISL_11007543,H5N1,a/chicken/niger/22vir1409-23/2022,01/01/2022,2022-01,2022,aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,western africa,niger,ner,17.41696181,9.347520386,NA,NA,NA,NA,Africa / Niger / NA / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,01/01/2022,dominant
H5N1|2344b|EPI_ISL_11007544|galliformes|niger|2_1_1_1_1_1_1_1|2022-01-01,EPI_ISL_11007544,H5N1,a/quail/niger/22vir1409-28/2022,01/01/2022,2022-01,2022,aves,galliformes,phasianidae,synoicus/coturnix sp.,old world quail sp.,TRUE,wild,galliformes-wild,western africa,niger,ner,17.41696181,9.347520386,NA,NA,NA,NA,Africa / Niger / NA / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,01/01/2022,dominant
H5N1|2344b|EPI_ISL_11007545|galliformes|niger|2_1_1_1_1_1_1_1|2022-01-01,EPI_ISL_11007545,H5N1,a/quail/niger/22vir1409-30/2022,01/01/2022,2022-01,2022,aves,galliformes,phasianidae,synoicus/coturnix sp.,old world quail sp.,TRUE,wild,galliformes-wild,western africa,niger,ner,17.41696181,9.347520386,NA,NA,NA,NA,Africa / Niger / NA / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,01/01/2022,dominant
H5N1|2344b|EPI_ISL_11007546|galliformes|niger|2_1_1_1_1_1_1_1|2022-01-01,EPI_ISL_11007546,H5N1,a/chicken/niger/22vir1409-5/2022,01/01/2022,2022-01,2022,aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,western africa,niger,ner,17.41696181,9.347520386,NA,NA,NA,NA,Africa / Niger / NA / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,01/01/2022,dominant
H5N1|2344b|EPI_ISL_11007547|galliformes|niger|2_1_1_1_1_1_1_1|2022-01-01,EPI_ISL_11007547,H5N1,a/chicken/niger/22vir1409-9/2022,01/01/2022,2022-01,2022,aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,western africa,niger,ner,17.41696181,9.347520386,NA,NA,NA,NA,Africa / Niger / NA / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,01/01/2022,dominant
H5N1|2344b|EPI_ISL_11007548|galliformes|italy|2_1_1_1_1_1_1_1|2021-11-14,EPI_ISL_11007548,H5N1,a/turkey/italy/21vir9520/2021,14/11/2021,2021-11,2021,aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,southern europe,italy,ita,42.70806072,12.20834505,NA,NA,NA,NA,Europe / Italy / NA / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,14/11/2021,dominant
H5N1|2344b|EPI_ISL_11007721|galliformes|moldova|14_6_1_1_1_1_1_5|2022-01-03,EPI_ISL_11007721,H5N1,a/laying_hen/moldova/68-2_22vir638-2/2022,03/01/2022,2022-01,2022,aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,moldova,mda,47.19637608,28.47732707,NA,NA,NA,NA,Europe / Moldova / NA / NA / NA,H5N1/2021/R7_Europe,14_6_1_1_1_1_1_5,H5N1/2021/R7_Europe,2344b,03/01/2022,major
H5N1|2344b|EPI_ISL_11007722|galliformes|bulgaria|14_6_1_1_1_1_1_5|2021-11-23,EPI_ISL_11007722,H5N1,a/partridge/bulgaria/745_22vir778-3/2021,23/11/2021,2021-11,2021,aves,galliformes,phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,TRUE,wild,galliformes-wild,eastern europe,bulgaria,bgr,42.75841722,25.21791497,NA,NA,NA,NA,Europe / Bulgaria / NA / NA / NA,H5N1/2021/R7_Europe,14_6_1_1_1_1_1_5,H5N1/2021/R7_Europe,2344b,23/11/2021,major
H5N1|2344b|EPI_ISL_11019784|carnivora|netherlands|2_1_1_1_1_1_1_1|2022-01-03,EPI_ISL_11019784,H5N1,A/red fox/Netherlands/22000097-005/2022,03/01/2022,2022-01,2022,mammalia,carnivora,canidae,vulpes vulpes,red fox,FALSE,wild,mammal,western europe,netherlands,nld,52.25730481,5.562513112,noord-holland,nl.nh,52.58115447,4.872727778,Europe / Netherlands / Provincie Noord-Holland / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,03/01/2022,dominant
H5N1|2344b|EPI_ISL_11019882|carnivora|netherlands|2_1_1_1_1_1_1_1|2022-02-07,EPI_ISL_11019882,H5N1,A/red fox/Netherlands/22002636-002/2022,07/02/2022,2022-02,2022,mammalia,carnivora,canidae,vulpes vulpes,red fox,FALSE,wild,mammal,western europe,netherlands,nld,52.25730481,5.562513112,gelderland,nl.ge,52.06171804,5.944668338,Europe / Netherlands / Provincie Gelderland / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,07/02/2022,dominant
H5N1|2344b|EPI_ISL_11112340|anseriformes|netherlands|1_1_2_1_1_1_1_1|2022-02-07,EPI_ISL_11112340,H5N1,a/barnacle_goose/netherlands/10/2022,07/02/2022,2022-02,2022,aves,anseriformes,anatidae,branta leucopsis,barnacle goose,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.25730481,5.562513112,noord-holland,nl.nh,52.58115447,4.872727778,"Europe / Netherlands / Schellinkhout, Zuiderdijk / NA / NA",H5N1/2021/R2_Europe,1_1_2_1_1_1_1_1,H5N1/2021/R1_Europe,2344b,07/02/2022,dominant
H5N1|2344b|EPI_ISL_11112342|anseriformes|netherlands|1_1_2_1_1_1_1_1|2022-02-09,EPI_ISL_11112342,H5N1,a/barnacle_goose/netherlands/11/2022,09/02/2022,2022-02,2022,aves,anseriformes,anatidae,branta leucopsis,barnacle goose,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.25730481,5.562513112,noord-holland,nl.nh,52.58115447,4.872727778,"Europe / Netherlands / Hippolytushoef, Normerven / NA / NA",H5N1/2021/R2_Europe,1_1_2_1_1_1_1_1,H5N1/2021/R1_Europe,2344b,09/02/2022,dominant
H5N1|2344b|EPI_ISL_11112344|anseriformes|netherlands|1_1_2_1_1_1_1_1|2022-02-09,EPI_ISL_11112344,H5N1,a/barnacle_goose/netherlands/12/2022,09/02/2022,2022-02,2022,aves,anseriformes,anatidae,branta leucopsis,barnacle goose,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.25730481,5.562513112,flevoland,nl.fl,52.52669769,5.600091634,"Europe / Netherlands / Stroe, Waddenkust / NA / NA",H5N1/2021/R2_Europe,1_1_2_1_1_1_1_1,H5N1/2021/R1_Europe,2344b,09/02/2022,dominant
H5N1|2344b|EPI_ISL_11112346|anseriformes|netherlands|1_1_2_1_1_1_1_1|2022-02-23,EPI_ISL_11112346,H5N1,a/barnacle_goose/netherlands/13/2022,23/02/2022,2022-02,2022,aves,anseriformes,anatidae,branta leucopsis,barnacle goose,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.25730481,5.562513112,noord-holland,nl.nh,52.58115447,4.872727778,"Europe / Netherlands / IJsselmeer, Enkhuizen, De Kreupel / NA / NA",H5N1/2021/R2_Europe,1_1_2_1_1_1_1_1,H5N1/2021/R1_Europe,2344b,23/02/2022,dominant
H5N1|2344b|EPI_ISL_11112350|anseriformes|netherlands|1_1_2_1_1_1_1_1|2022-02-26,EPI_ISL_11112350,H5N1,a/barnacle_goose/netherlands/15/2022,26/02/2022,2022-02,2022,aves,anseriformes,anatidae,branta leucopsis,barnacle goose,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.25730481,5.562513112,fryslân,nl.fr,53.11004308,5.848639286,"Europe / Netherlands / Noord Buren, Waddenkust / NA / NA",H5N1/2021/R2_Europe,1_1_2_1_1_1_1_1,H5N1/2021/R1_Europe,2344b,26/02/2022,dominant
H5N1|2344b|EPI_ISL_11112352|anseriformes|netherlands|1_1_2_1_1_1_1_1|2022-02-07,EPI_ISL_11112352,H5N1,a/barnacle_goose/netherlands/9/2022,07/02/2022,2022-02,2022,aves,anseriformes,anatidae,branta leucopsis,barnacle goose,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.25730481,5.562513112,noord-holland,nl.nh,52.58115447,4.872727778,"Europe / Netherlands / Schellinkhout, Zuiderdijk / NA / NA",H5N1/2021/R2_Europe,1_1_2_1_1_1_1_1,H5N1/2021/R1_Europe,2344b,07/02/2022,dominant
H5N1|2344b|EPI_ISL_11112354|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-02-01,EPI_ISL_11112354,H5N1,a/common_gull/netherlands/1/2022,01/02/2022,2022-02,2022,aves,charadriiformes,laridae,larus canus,common gull,TRUE,wild,charadriiformes-wild,western europe,netherlands,nld,52.25730481,5.562513112,noord-holland,nl.nh,52.58115447,4.872727778,"Europe / Netherlands / Hippolytushoef, Waddenzeekust / NA / NA",H5N1/2021/R2_Europe,1_1_2_1_1_1_1_1,H5N1/2021/R1_Europe,2344b,01/02/2022,dominant
H5N1|2344b|EPI_ISL_11112356|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-02-09,EPI_ISL_11112356,H5N1,a/eurasian_curlew/netherlands/1/2022,09/02/2022,2022-02,2022,aves,charadriiformes,scolopacidae,numenius arquata,eurasian curlew,TRUE,wild,charadriiformes-wild,western europe,netherlands,nld,52.25730481,5.562513112,noord-holland,nl.nh,52.58115447,4.872727778,"Europe / Netherlands / Hippolytushoef, Normerven / NA / NA",H5N1/2021/R2_Europe,1_1_2_1_1_1_1_1,H5N1/2021/R1_Europe,2344b,09/02/2022,dominant
H5N1|2344b|EPI_ISL_11112358|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-02-26,EPI_ISL_11112358,H5N1,a/european_herring_gull/netherlands/2/2022,26/02/2022,2022-02,2022,aves,charadriiformes,laridae,larus argentatus,herring gull,TRUE,wild,charadriiformes-wild,western europe,netherlands,nld,52.25730481,5.562513112,noord-holland,nl.nh,52.58115447,4.872727778,"Europe / Netherlands / Den Oever, Voorhaven / NA / NA",H5N1/2021/R2_Europe,1_1_2_1_1_1_1_1,H5N1/2021/R1_Europe,2344b,26/02/2022,dominant
H5N1|2344b|EPI_ISL_11112360|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-02-23,EPI_ISL_11112360,H5N1,a/great_black-backed_gull/netherlands/2/2022,23/02/2022,2022-02,2022,aves,charadriiformes,laridae,larus marinus,great black-backed gull,TRUE,wild,charadriiformes-wild,western europe,netherlands,nld,52.25730481,5.562513112,noord-holland,nl.nh,52.58115447,4.872727778,"Europe / Netherlands / IJsselmeer, Enkhuizen, De Kreupel / NA / NA",H5N1/2021/R2_Europe,1_1_2_1_1_1_1_1,H5N1/2021/R1_Europe,2344b,23/02/2022,dominant
H6N1|2344b|EPI_ISL_11112483|anseriformes|south_korea|NA|2017-03-14,EPI_ISL_11112483,H6N1,A/Greater_white-fronted_goose/Korea/K16-727-5/2017,14/03/2017,2017-03,2017,aves,anseriformes,anatidae,anser albifrons,greater white-fronted goose,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.34105796,127.7846307,NA,NA,NA,NA,NA,NA,NA,NA,2344b,14/03/2017,NA
H5N1|2344b|EPI_ISL_11112484|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-02-23,EPI_ISL_11112484,H5N1,a/caspian_gull/netherlands/2/2022,23/02/2022,2022-02,2022,aves,charadriiformes,laridae,larus cachinnans,caspian gull,TRUE,wild,charadriiformes-wild,western europe,netherlands,nld,52.25730481,5.562513112,noord-holland,nl.nh,52.58115447,4.872727778,"Europe / Netherlands / IJsselmeer, Enkhuizen, De Kreupel / NA / NA",H5N1/2021/R2_Europe,1_1_2_1_1_1_1_1,H5N1/2021/R1_Europe,2344b,23/02/2022,dominant
H6N1|2344b|EPI_ISL_11112543|anseriformes|south_korea|NA|2017-03-14,EPI_ISL_11112543,H6N1,A/Greater_white-fronted_goose/Korea/K16-738/2017,14/03/2017,2017-03,2017,aves,anseriformes,anatidae,anser albifrons,greater white-fronted goose,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.34105796,127.7846307,NA,NA,NA,NA,NA,NA,NA,NA,2344b,14/03/2017,NA
H5N8|2344b|EPI_ISL_1114725|anseriformes|japan|3_2_3_1_3_2_1_2|2021-01-16,EPI_ISL_1114725,H5N8,a/mallard/kagoshima/ku-d89/2021,16/01/2021,2021-01,2021,aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.39966654,137.5741372,kagoshima,jp.ks,30.99492227,130.4197115,Asia / Japan / Kagoshima / NA / NA,H5N8/2020/R2_Asia,3_2_3_1_3_2_1_2,H5N8/2019/R7_Africa,2344b,16/01/2021,dominant
H5N8|2344b|EPI_ISL_1114735|galliformes|russia|3_2_3_1_3_2_1_2|2020-09-26,EPI_ISL_1114735,H5N8,a/chicken/tyumen/302-01/2020,26/09/2020,2020-09,2020,aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,central asia,russia,rus,66.03766161,95.79709034,tyumen',ru.ty,57.64723662,69.12183492,Europe / Russia / Tyumen Oblast / Tyumen / NA,H5N8/2020/R2_Asia,3_2_3_1_3_2_1_2,H5N8/2019/R7_Africa,2344b,26/09/2020,dominant
H5N8|2344b|EPI_ISL_1114736|galliformes|russia|3_2_3_1_3_2_1_2|2020-09-26,EPI_ISL_1114736,H5N8,a/chicken/tyumen/302-02/2020,26/09/2020,2020-09,2020,aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,central asia,russia,rus,66.03766161,95.79709034,tyumen',ru.ty,57.64723662,69.12183492,Europe / Russia / Tyumen Oblast / Tyumen / NA,H5N8/2020/R2_Asia,3_2_3_1_3_2_1_2,H5N8/2019/R7_Africa,2344b,26/09/2020,dominant
H5N8|2344b|EPI_ISL_1114737|galliformes|italy|3_2_3_1_3_2_1_2|2020-10-17,EPI_ISL_1114737,H5N8,a/chicken/kostroma/304-01/2020,17/10/2020,2020-10,2020,aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,russia,rus,66.03766161,95.79709034,kostroma,ru.kt,58.4576535291368,43.7940943460508,Europe / Russia / Kostroma Oblast / Kostroma / NA,H5N8/2020/R2_Asia,3_2_3_1_3_2_1_2,H5N8/2019/R7_Africa,2344b,17/10/2020,dominant
H5N8|2344b|EPI_ISL_1114738|galliformes|italy|3_2_3_1_3_2_1_2|2020-10-17,EPI_ISL_1114738,H5N8,a/chicken/kostroma/304-03/2020,17/10/2020,2020-10,2020,aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,russia,rus,66.03766161,95.79709034,kostroma,ru.kt,58.4576535291368,43.7940943460508,Europe / Russia / Kostroma Oblast / Kostroma / NA,H5N8/2020/R2_Asia,3_2_3_1_3_2_1_2,H5N8/2019/R7_Africa,2344b,17/10/2020,dominant
H5N8|2344b|EPI_ISL_1114740|galliformes|italy|3_2_3_1_3_2_1_2|2020-10-17,EPI_ISL_1114740,H5N8,a/chicken/kostroma/304-04/2020,17/10/2020,2020-10,2020,aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,russia,rus,66.03766161,95.79709034,kostroma,ru.kt,58.4576535291368,43.7940943460508,Europe / Russia / Kostroma Oblast / Kostroma / NA,H5N8/2020/R2_Asia,3_2_3_1_3_2_1_2,H5N8/2019/R7_Africa,2344b,17/10/2020,dominant
